candidate_id,candidate_name,handle,party,chamber,state,district,incumbent,n_tweets,share_retweets
C0854,Nolan Kowalczyk,@NolanKowalczyk2022,R,Senate,GA,GA-Sen,False,74,0.22972972972972974
C0855,Jordan Crowder,@Crowder4Senate,D,Senate,ID,ID-Sen,False,59,0.22033898305084745
C0856,Anders Holloway,@AndersHolloway2022,R,Senate,ID,ID-Sen,False,56,0.17857142857142858
C0857,Avery Eastwood,@AveryEastwood2022,D,Senate,IL,IL-Sen,False,178,0.15168539325842698
C0858,Emmett Goodwin,@EGoodwin2022,R,Senate,IL,IL-Sen,True,63,0.25396825396825395
C0859,Yolanda Tunstall,@TunstallForSenate,D,Senate,IA,IA-Sen,True,100,0.39
C0860,Marisol Kowalczyk,@Kowalczyk4Senate,R,Senate,IA,IA-Sen,False,139,0.1223021582733813
C0861,Priya Marchetti,@PriyaMarchetti2022,D,Senate,KS,KS-Sen,False,191,0.08900523560209424
C0862,Uriel Ashford,@AshfordForSenate,R,Senate,KS,KS-Sen,False,278,0.1223021582733813
C0863,Quincy Winterbourne,@WinterbourneForSenate,D,Senate,KY,KY-Sen,False,70,0.05714285714285714
C0864,Silas Bramble,@Bramble4Senate,R,Senate,KY,KY-Sen,False,159,0.13836477987421383
C0865,Gustavo Oglesby,@GOglesby,D,Senate,LA,LA-Sen,True,419,0.4988066825775656
C0866,Lucille Barrows,@LucilleBarrows2022,R,Senate,LA,LA-Sen,False,64,0.296875
C0867,Junia Stanfield,@JStanfield2022,D,Senate,ME,ME-Sen,False,44,0.36363636363636365
C0868,Renata Pemberton,@RPemberton,R,Senate,ME,ME-Sen,True,65,0.6461538461538462
C0869,Yolanda Fairbanks,@FairbanksForSenate,D,Senate,MA,MA-Sen,True,139,0.09352517985611511
C0870,Henrietta Meriwether,@HenriettaMeriwether2022,R,Senate,MA,MA-Sen,False,69,0.37681159420289856
C0871,Marcus Ashford,@MAshford2022,D,Senate,MI,MI-Sen,True,242,0.47520661157024796
C0872,Ivan Ellingson,@Ellingson4Senate,R,Senate,MI,MI-Sen,False,220,0.3409090909090909
C0873,Walker Delacroix,@WalkerDelacroix2022,D,Senate,MN,MN-Sen,True,148,0.5
C0874,Lavinia Rutledge,@LRutledge2022,R,Senate,MN,MN-Sen,False,66,0.6060606060606061
C0875,Uriel Ibarra,@Ibarra4Senate,I,Senate,MN,MN-Sen,False,49,0.061224489795918366
C0876,Cormac Yarborough,@CormacYarborough2022,D,Senate,MS,MS-Sen,False,189,0.4021164021164021
C0877,Colton Nakamura,@CNakamura2022,R,Senate,MS,MS-Sen,False,42,0.5
C0878,Anders Sandoval,@AndersSandoval2022,D,Senate,MT,MT-Sen,True,106,0.29245283018867924
C0879,Renata Ivester,@RIvester2022,R,Senate,MT,MT-Sen,False,52,0.4230769230769231
C0880,Simone Calloway,@CallowayForSenate,D,Senate,NE,NE-Sen,False,223,0.08968609865470852
C0881,Gideon Umbridge,@GideonUmbridge2022,R,Senate,NE,NE-Sen,False,100,0.14
C0882,Grant Jankowski,@GrantJankowski2022,D,Senate,NH,NH-Sen,True,57,0.3508771929824561
C0883,Pete Northcutt,@NorthcuttForSenate,R,Senate,NH,NH-Sen,False,94,0.20212765957446807
C0884,Jocelyn Ostrander,@JocelynOstrander2022,D,Senate,NJ,NJ-Sen,True,187,0.2994652406417112
C0885,Sterling Granger,@SterlingGranger2022,R,Senate,NJ,NJ-Sen,False,155,0.05806451612903226
C0886,Ramona Quintanilla,@RQuintanilla,D,Senate,NM,NM-Sen,True,55,0.2
C0887,Lavinia Vasquez-Reed,@LaviniaVasquezReed2022,R,Senate,NM,NM-Sen,False,192,0.13541666666666666
C0888,Thea Ivester,@TIvester,I,Senate,NM,NM-Sen,False,73,0.3150684931506849
C0889,Deshawn Eastwood,@EastwoodForSenate,D,Senate,NC,NC-Sen,False,132,0.29545454545454547
C0890,Colton Tunstall,@Tunstall4Senate,R,Senate,NC,NC-Sen,False,162,0.2839506172839506
C0891,Omar Goodwin,@OGoodwin2022,D,Senate,OK,OK-Sen,False,73,0.1506849315068493
C0892,Marisol Bickford,@MarisolBickford2022,R,Senate,OK,OK-Sen,False,129,0.3488372093023256
C0893,Harlan Delacroix,@HarlanDelacroix2022,D,Senate,OR,OR-Sen,False,64,0.28125
C0894,Nolan Winterbourne,@NolanWinterbourne2022,R,Senate,OR,OR-Sen,False,137,0.17518248175182483
C0895,Omar Lockhart,@Lockhart4Senate,D,Senate,RI,RI-Sen,False,158,0.24050632911392406
C0896,Anders Northcutt,@ANorthcutt2022,R,Senate,RI,RI-Sen,True,180,0.044444444444444446
C0897,Tallulah Oglesby,@OglesbyForSenate,D,Senate,SC,SC-Sen,False,144,0.19444444444444445
C0898,Kip Underhill,@KipUnderhill2022,R,Senate,SC,SC-Sen,False,59,0.2033898305084746
C0899,Kendall Oglesby,@KendallOglesby2022,D,Senate,SD,SD-Sen,False,54,0.12962962962962962
C0900,Zelda Rutledge,@RutledgeForSenate,R,Senate,SD,SD-Sen,True,174,0.14367816091954022
C0901,Cassidy Zablocki,@CassidyZablocki2022,D,Senate,TN,TN-Sen,False,135,0.1037037037037037
C0902,Colton Quintanilla,@CQuintanilla,R,Senate,TN,TN-Sen,True,149,0.33557046979865773
C0903,Ivan Kettering,@KetteringForSenate,D,Senate,TX,TX-Sen,True,124,0.25
C0904,Delphine Vandermeer,@DVandermeer,R,Senate,TX,TX-Sen,False,83,0.4819277108433735
C0905,Opal Ashford,@OpalAshford2022,D,Senate,VA,VA-Sen,True,85,0.3176470588235294
C0906,Wendell Falkner,@WFalkner2022,R,Senate,VA,VA-Sen,False,169,0.30177514792899407
C0907,Vera Ostrander,@VOstrander,D,Senate,WV,WV-Sen,True,73,0.1232876712328767
C0908,Celeste Prescott,@CelestePrescott2022,R,Senate,WV,WV-Sen,False,134,0.12686567164179105
C0909,Opal Kettering,@Kettering4Senate,D,Senate,WY,WY-Sen,True,153,0.0915032679738562
C0910,Tobias Vasquez-Reed,@TobiasVasquezReed2022,R,Senate,WY,WY-Sen,False,89,0.42696629213483145
